"t","id","name","active","x","y","z","v","distance","location","terrain type","attractor","occupant_target","last_goal_started","TEMPERATURE","OXYGEN VOLUME FRACTION","CARBON MONOXIDE VOLUME FRACTION","CARBON DIOXIDE VOLUME FRACTION","SOOT VISIBILITY","*FED_TOTAL*"
"s","","","","m","m","m","m/s","m","","","","","","C","mol/mol","mol/mol","mol/mol","m",""
225.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.451851,0.189047,0.000552,0.010036,2.859962,0.095247
226.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.103690,0.179883,0.000825,0.014812,2.303395,0.131041
226.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.451800,0.189042,0.000552,0.010038,2.859619,0.095664
227.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.776706,0.180461,0.000807,0.014511,2.342832,0.131700
227.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.453299,0.188996,0.000553,0.010062,2.856674,0.096082
228.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.518395,0.181665,0.000772,0.013883,2.436335,0.132336
228.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.588481,0.188976,0.000554,0.010072,2.854515,0.096501
229.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.706506,0.181428,0.000779,0.014007,2.431475,0.132984
229.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.057844,0.188867,0.000557,0.010129,2.838018,0.096922
230.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.124844,0.180278,0.000813,0.014606,2.351517,0.133660
230.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.433667,0.188785,0.000559,0.010172,2.826769,0.097345
231.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.006286,0.179553,0.000835,0.014984,2.298607,0.134363
231.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.729339,0.188808,0.000559,0.010160,2.833383,0.097767
232.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.737228,0.179253,0.000843,0.015140,2.269732,0.135073
232.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.026174,0.188985,0.000554,0.010068,2.862928,0.098184
233.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.263240,0.179506,0.000836,0.015009,2.277887,0.135770
233.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.153842,0.189157,0.000548,0.009978,2.890550,0.098598
234.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.016159,0.180274,0.000813,0.014608,2.325571,0.136449
234.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.302844,0.188996,0.000553,0.010062,2.866861,0.099019
235.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.522094,0.180311,0.000812,0.014589,2.349373,0.137132
235.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.794827,0.188533,0.000567,0.010303,2.804023,0.099451
236.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.821566,0.179898,0.000824,0.014804,2.339230,0.137813
236.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.791111,0.188191,0.000577,0.010481,2.758143,0.099890
237.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,164.970200,0.182128,0.000758,0.013642,2.477659,0.138455
237.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.621292,0.188046,0.000581,0.010557,2.728413,0.100335
238.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.782966,0.181974,0.000762,0.013722,2.466822,0.139090
238.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.661051,0.188049,0.000581,0.010556,2.727874,0.100778
239.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.470470,0.181086,0.000789,0.014185,2.404731,0.139750
239.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.033150,0.188064,0.000581,0.010548,2.725998,0.101222
240.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.222508,0.180104,0.000818,0.014697,2.338889,0.140435
240.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,101.242290,0.188167,0.000578,0.010494,2.749186,0.101659
241.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.494278,0.180208,0.000815,0.014642,2.337526,0.141114
241.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.254984,0.188671,0.000563,0.010232,2.822611,0.102086
242.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.063702,0.180517,0.000806,0.014482,2.351763,0.141787
242.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.141277,0.189040,0.000552,0.010039,2.879444,0.102505
243.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.458030,0.180706,0.000800,0.014383,2.358240,0.142444
243.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.889119,0.189088,0.000550,0.010014,2.890708,0.102921
244.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.267882,0.181362,0.000781,0.014041,2.394245,0.143091
244.000000,1,"00003",1,1.467264,1.538971,0.000000,0.297500,3.852380,"Floor 0.0 m->Room00","level",,,0,99.117190,0.189079,0.000551,0.010019,2.891873,0.103337
245.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.098605,0.181246,0.000784,0.014102,2.382486,0.143750
245.000000,1,"00003",1,1.262046,0.745927,0.000000,1.115457,4.671691,"Floor 0.0 m->Room00","level",,,0,101.101585,0.188148,0.000578,0.010504,2.746033,0.103757
246.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.053604,0.179763,0.000828,0.014875,2.291713,0.144453
246.000000,1,"00003",1,0.979491,-0.310383,0.000000,1.093958,5.773990,"Floor 0.0 m->Room00","level",,,0,67.418091,0.196132,0.000341,0.006343,6.250333,0.104148
247.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.316752,0.178602,0.000863,0.015480,2.227445,0.145180
247.000000,1,"00003",1,1.675400,-0.701163,0.000000,1.190000,6.710730,"Floor 0.0 m->Room00","level",,,0,32.641382,0.204537,0.000090,0.001961,21.287861,0.104259
248.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.510651,0.179847,0.000826,0.014831,2.311022,0.145890
248.000000,1,"00003",0,2.851554,-0.584898,0.000000,1.027727,7.892616,"Floor 0.0 m->Room00","level",,,0,20.032667,0.207554,0.000000,0.000389,30.000000,0.104266
249.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.485314,0.180038,0.000820,0.014731,2.324312,0.146562
249.000000,1,"00003",0,2.982761,-0.571927,0.000000,0.000000,8.223247,"Floor 0.0 m->Room00","level",,,0,20.027942,0.207556,0.000000,0.000388,30.000000,0.104266
250.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.306847,0.181127,0.000788,0.014163,2.394803,0.147213
250.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.028450,0.207555,0.000000,0.000388,30.000000,0.104266
251.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.111782,0.181181,0.000786,0.014136,2.386145,0.147872
251.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.029523,0.207555,0.000000,0.000388,30.000000,0.104266
252.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.148303,0.179900,0.000824,0.014803,2.304713,0.148569
252.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.032143,0.207555,0.000000,0.000389,30.000000,0.104266
253.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.259563,0.179019,0.000850,0.015263,2.257821,0.149282
253.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.035564,0.207554,0.000000,0.000389,30.000000,0.104266
254.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.680871,0.179699,0.000830,0.014908,2.304650,0.149969
254.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.037521,0.207553,0.000000,0.000389,30.000000,0.104266
255.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.451476,0.180699,0.000800,0.014387,2.369937,0.150646
255.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.037469,0.207553,0.000000,0.000389,30.000000,0.104266
256.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.222640,0.179617,0.000833,0.014950,2.296877,0.151354
256.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.036467,0.207553,0.000000,0.000389,30.000000,0.104266
257.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.718528,0.178505,0.000866,0.015530,2.232334,0.152090
257.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.034754,0.207553,0.000000,0.000389,30.000000,0.104266
258.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.948305,0.178119,0.000877,0.015731,2.205229,0.152847
258.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.031123,0.207554,0.000000,0.000389,30.000000,0.104266
259.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,188.240860,0.177694,0.000890,0.015953,2.197241,0.153617
259.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021734,0.207556,0.000000,0.000388,30.000000,0.104266
260.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,194.502228,0.177584,0.000893,0.016010,2.219636,0.154384
260.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018768,0.207557,0.000000,0.000388,30.000000,0.104266
261.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.067902,0.178090,0.000878,0.015747,2.243292,0.155143
261.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016905,0.207557,0.000000,0.000387,30.000000,0.104267
262.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,187.231418,0.178381,0.000869,0.015595,2.258008,0.155870
262.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016761,0.207557,0.000000,0.000387,30.000000,0.104267
263.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.219239,0.179401,0.000839,0.015063,2.305791,0.156584
263.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016752,0.207557,0.000000,0.000387,30.000000,0.104267
264.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.898556,0.179243,0.000844,0.015145,2.284751,0.157305
264.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018697,0.207557,0.000000,0.000387,30.000000,0.104267
265.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.867462,0.178111,0.000878,0.015736,2.204958,0.158049
265.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021105,0.207556,0.000000,0.000388,30.000000,0.104267
266.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.153571,0.178212,0.000875,0.015683,2.214001,0.158788
266.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.020793,0.207557,0.000000,0.000388,30.000000,0.104267
267.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.915862,0.178904,0.000854,0.015322,2.271432,0.159510
267.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018960,0.207557,0.000000,0.000387,30.000000,0.104267
268.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.443214,0.179483,0.000837,0.015020,2.307605,0.160217
268.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018064,0.207557,0.000000,0.000387,30.000000,0.104267
269.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.637904,0.179259,0.000843,0.015137,2.288158,0.160936
269.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017557,0.207558,0.000000,0.000387,30.000000,0.104267
270.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,183.380581,0.178300,0.000872,0.015637,2.222481,0.161672
270.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017210,0.207558,0.000000,0.000387,30.000000,0.104267
271.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.317994,0.178768,0.000858,0.015393,2.247350,0.162391
271.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016799,0.207558,0.000000,0.000387,30.000000,0.104267
272.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.839934,0.180137,0.000817,0.014680,2.346860,0.163080
272.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016956,0.207558,0.000000,0.000387,30.000000,0.104267
273.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.332976,0.180528,0.000805,0.014475,2.382583,0.163763
273.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017503,0.207558,0.000000,0.000387,30.000000,0.104267
274.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.674103,0.179448,0.000838,0.015039,2.309543,0.164474
274.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017625,0.207557,0.000000,0.000387,30.000000,0.104267
275.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.832596,0.180005,0.000821,0.014748,2.332304,0.165178
275.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017448,0.207558,0.000000,0.000387,30.000000,0.104267
276.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.213984,0.180133,0.000817,0.014682,2.341715,0.165842
276.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017470,0.207558,0.000000,0.000387,30.000000,0.104267
277.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.028484,0.181485,0.000777,0.013977,2.446843,0.166479
277.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017801,0.207557,0.000000,0.000387,30.000000,0.104267
278.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.146578,0.181516,0.000776,0.013961,2.466604,0.167130
278.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018218,0.207557,0.000000,0.000387,30.000000,0.104267
279.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.205581,0.179964,0.000822,0.014770,2.360230,0.167845
279.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018968,0.207557,0.000000,0.000387,30.000000,0.104267
280.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,192.269104,0.177402,0.000899,0.016105,2.204455,0.168610
280.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021395,0.207556,0.000000,0.000388,30.000000,0.104267
281.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,191.322921,0.177550,0.000894,0.016028,2.211215,0.169357
281.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021235,0.207556,0.000000,0.000388,30.000000,0.104267
282.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.137869,0.179396,0.000839,0.015066,2.302354,0.170044
282.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.019311,0.207557,0.000000,0.000388,30.000000,0.104267
283.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.234781,0.180940,0.000793,0.014261,2.404328,0.170709
283.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017582,0.207557,0.000000,0.000387,30.000000,0.104267
284.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.261608,0.180616,0.000803,0.014430,2.390399,0.171380
284.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016788,0.207557,0.000000,0.000387,30.000000,0.104267
285.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.328305,0.180046,0.000820,0.014727,2.368706,0.172065
285.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015779,0.207558,0.000000,0.000387,30.000000,0.104267
286.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.041309,0.180295,0.000812,0.014597,2.382236,0.172740
286.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015236,0.207558,0.000000,0.000387,30.000000,0.104267
287.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.006271,0.180180,0.000816,0.014657,2.350694,0.173414
287.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015745,0.207558,0.000000,0.000387,30.000000,0.104267
288.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.881318,0.180004,0.000821,0.014749,2.339113,0.174115
288.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015886,0.207558,0.000000,0.000387,30.000000,0.104267
289.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,182.056632,0.179155,0.000846,0.015191,2.282401,0.174824
289.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016640,0.207558,0.000000,0.000387,30.000000,0.104267
290.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.776613,0.179594,0.000833,0.014963,2.307168,0.175518
290.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017072,0.207558,0.000000,0.000387,30.000000,0.104267
291.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.841575,0.180195,0.000815,0.014649,2.353858,0.176204
291.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017260,0.207558,0.000000,0.000387,30.000000,0.104267
292.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.072536,0.180249,0.000814,0.014621,2.359753,0.176881
292.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017650,0.207558,0.000000,0.000387,30.000000,0.104267
293.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.630746,0.180470,0.000807,0.014506,2.381910,0.177551
293.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018424,0.207558,0.000000,0.000387,30.000000,0.104267
294.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.522939,0.180484,0.000807,0.014499,2.392246,0.178229
294.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018864,0.207558,0.000000,0.000387,30.000000,0.104267
295.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.641655,0.180153,0.000817,0.014671,2.362500,0.178904
295.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018386,0.207558,0.000000,0.000387,30.000000,0.104267
296.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.069451,0.180900,0.000794,0.014282,2.390433,0.179554
296.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017758,0.207558,0.000000,0.000387,30.000000,0.104267
297.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.771993,0.181732,0.000770,0.013848,2.443030,0.180194
297.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016879,0.207558,0.000000,0.000387,30.000000,0.104267
298.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.114735,0.180884,0.000795,0.014290,2.396781,0.180851
298.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.016273,0.207558,0.000000,0.000387,30.000000,0.104267
299.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.282968,0.179668,0.000831,0.014924,2.322654,0.181548
299.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015806,0.207558,0.000000,0.000387,30.000000,0.104267
300.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.571920,0.179208,0.000845,0.015164,2.290704,0.182261
300.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015316,0.207558,0.000000,0.000387,30.000000,0.104267
301.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,183.255488,0.178833,0.000856,0.015359,2.272283,0.182989
301.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014936,0.207558,0.000000,0.000387,30.000000,0.104267
302.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,184.017768,0.178829,0.000856,0.015361,2.274046,0.183698
